Track URI;Track Name;Artist URI(s);Artist Name(s);Album URI;Album Name;Album Artist URI(s);Album Artist Name(s);Album Release Date;Album Image URL
spotify:track:1xxUTflASutnrz0YEjYQEO;My Name Is Jack - Mono Version;spotify:artist:5670CyWrIOA7702gNjsGMZ;Manfred Mann;spotify:album:0qgGzS31hlyHBNn5NtklQL;My Name Is Jack / There Is A Man;spotify:artist:5670CyWrIOA7702gNjsGMZ;Manfred Mann;1968-01-01;https://i.scdn.co/image/ab67616d0000b273c473e4eb9b30347e55998d78
spotify:track:5bJ796cOnGBzSN5bm4mwMj;You're Makin' Me High;spotify:artist:3X458ddYA2YcVWuVIGGOYe;Toni Braxton;spotify:album:6rxtWZH5ua9eANwWdwwf9o;Secrets;spotify:artist:3X458ddYA2YcVWuVIGGOYe;Toni Braxton;1996-06-18;https://i.scdn.co/image/ab67616d0000b2735bc7429f54c5f6745c225fc6
spotify:track:1uPrIHgYztXSkkcts9jet8;She Bangs - English Version;spotify:artist:7slfeZO9LsJbWgpkIoXBUJ;Ricky Martin;spotify:album:3zI9R2ktXKRwcPpZH1zpPe;Sound Loaded;spotify:artist:7slfeZO9LsJbWgpkIoXBUJ;Ricky Martin;2000;https://i.scdn.co/image/ab67616d0000b2737067e13923911540f8bb7218
spotify:track:53968oKecrFxkErocab2Al;November Rain;spotify:artist:3qm84nBOXUEQ2vnTfUTTFC;Guns N' Roses;spotify:album:4L5pz06MVlsWaTEjSQPN8h;Use Your Illusion I;spotify:artist:3qm84nBOXUEQ2vnTfUTTFC;Guns N' Roses;1991-09-17;https://i.scdn.co/image/ab67616d0000b273c5803d7a2712cc6beee72281
spotify:track:5DIwQRUce7d636AT8Czpwk;Sorry, Blame It On Me;spotify:artist:0z4gvV4rjIZ9wHck67ucSV;Akon;spotify:album:13C2pc5O7ofZKd4p2VYO3S;Konvicted;spotify:artist:0z4gvV4rjIZ9wHck67ucSV;Akon;2006;https://i.scdn.co/image/ab67616d0000b2733ad505200e799d6cf2b09b0a
spotify:track:6ZoBkmNGZ4pTDB8M8GwrQp;Chase the Sun;spotify:artist:4c4Ce4N4vJOs3Tzee020S4;Planet Funk;spotify:album:4D1qjT3nXkk1tnVUDn4qGN;Non Zero Sumness;spotify:artist:4c4Ce4N4vJOs3Tzee020S4;Planet Funk;2002;https://i.scdn.co/image/ab67616d0000b273fa2ba665f6556580a41933e1
spotify:track:7vqubB6rY1NpGVGpHYobbQ;Without You;spotify:artist:3RTzAwFprBqiskp550eSJX;Harry Nilsson;spotify:album:1tRXz3Sc9Er8uM6ZUHkiJj;Everybody's Talkin': The Very Best of Harry Nilsson;spotify:artist:3RTzAwFprBqiskp550eSJX;Harry Nilsson;1967;https://i.scdn.co/image/ab67616d0000b273a72fe2059e992a92f157afc2
spotify:track:2KH16WveTQWT6KOG9Rg6e2;Eye of the Tiger;spotify:artist:26bcq2nyj5GB7uRr558iQg;Survivor;spotify:album:3t3BbpFJiGcXl4jI5CRLLA;Rocky IV;spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;1985;https://i.scdn.co/image/ab67616d0000b273f4a2ccbe20d6d52f16816812
spotify:track:2Rb4Dey8TXM6A2R3QQaJPn;I Love Me;spotify:artist:6S2OmqARrzebs0tKUEyXyp;Demi Lovato;spotify:album:61xfoPf6PkIv1sQRv559ma;I Love Me;spotify:artist:6S2OmqARrzebs0tKUEyXyp;Demi Lovato;2020-03-06;https://i.scdn.co/image/ab67616d0000b27375abd42139a0a97907145712
spotify:track:5CLGzJsGqhCEECcpnFQA8x;These Days (feat. Jess Glynne, Macklemore & Dan Caplen);spotify:artist:4WN5naL3ofxrVBgFpguzKo, spotify:artist:4ScCswdRlyA23odg9thgIO, spotify:artist:3JhNCzhSMTxs9WLGJJxWOY, spotify:artist:2U3FuHYvL3vhkbDAXm24Ep;Rudimental, Jess Glynne, Macklemore, Dan Caplen;spotify:album:2sjjFDjZSCYD5eBCsi0fDW;These Days (feat. Jess Glynne, Macklemore & Dan Caplen);spotify:artist:4WN5naL3ofxrVBgFpguzKo, spotify:artist:4ScCswdRlyA23odg9thgIO, spotify:artist:3JhNCzhSMTxs9WLGJJxWOY;Rudimental, Jess Glynne, Macklemore;2018-01-19;https://i.scdn.co/image/ab67616d0000b273e9f49a29f00d42d7857794a5
spotify:track:00ETaeHUQ6lops3oWU1Wrt;Hot Stuff;spotify:artist:23fqKkggKUBHNkbKtXEls4, spotify:artist:2eogQKWWoohI3BSnoG7E2U;Kygo, Donna Summer;spotify:album:6t95dMgjNYMtwXTKlISI42;Hot Stuff;spotify:artist:23fqKkggKUBHNkbKtXEls4, spotify:artist:2eogQKWWoohI3BSnoG7E2U;Kygo, Donna Summer;2020-09-18;https://i.scdn.co/image/ab67616d0000b2738fc0ee2f829a7138af579c97
spotify:track:5gTt2nqWQEVnkvwuUgcqsw;Moon River;spotify:artist:2EExdpjU4SK3xnJHO5paJf;Henry Mancini;spotify:album:5629V9qA8aZIoQ9lCFjgIS;Moon River: The Henry Mancini Collection;spotify:artist:2EExdpjU4SK3xnJHO5paJf;Henry Mancini;2009-04-30;https://i.scdn.co/image/ab67616d0000b273509f5cd8473a42304e7a121b
spotify:track:2xBmOFFbjtgCgl9vciZsj6;Love Love Love;spotify:artist:1PX8bguYn6ba8NaBOJuu8A;Avalanche City;spotify:album:4947V6p7q0jYID24M3r7Aw;Our New Life Above The Ground;spotify:artist:1PX8bguYn6ba8NaBOJuu8A;Avalanche City;2011;https://i.scdn.co/image/ab67616d0000b273326ccbc8bd3b61faad78ed04
spotify:track:7vGuf3Y35N4wmASOKLUVVU;Silence;spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:6LuN9FCkKOj5PcnpouEgny;Marshmello, Khalid;spotify:album:2bw00gRKNKbTFOqCkohbSh;Silence;spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:6LuN9FCkKOj5PcnpouEgny;Marshmello, Khalid;2017-08-11;https://i.scdn.co/image/ab67616d0000b273f33ba583059dc2f7d08bf2b8
spotify:track:5A0FYOZ5mFvHzXLoc8SR9B;Call Me;spotify:artist:7bKupnlF7XOfR1En3K8oAL;Go West;spotify:album:3Xobf92h7QUoTyN8eVwLt9;Aces and Kings: The Best Of;spotify:artist:7bKupnlF7XOfR1En3K8oAL;Go West;1993-10-04;https://i.scdn.co/image/ab67616d0000b27338452b87c568dd0642aa89c3
spotify:track:70Vdd1gx5tn84jkAU31ASv;Sexy And I Know It;spotify:artist:3sgFRtyBnxXD5ESfmbK4dl;LMFAO;spotify:album:0D49RvtlLCKyxeDKDnBU2R;Sorry For Party Rocking;spotify:artist:3sgFRtyBnxXD5ESfmbK4dl;LMFAO;2011-01-01;https://i.scdn.co/image/ab67616d0000b2731db908d5f66645cb158837ca
spotify:track:4A2CyJ3VhCxiQCYXlV6zRL;About Damn Time;spotify:artist:56oDRnqbIiwx4mymNEv7dS;Lizzo;spotify:album:5dJGQftJX0fQ14t9tT7nX6;About Damn Time;spotify:artist:56oDRnqbIiwx4mymNEv7dS;Lizzo;2022-04-13;https://i.scdn.co/image/ab67616d0000b2737c0fdb9efd3e86fba94853b2
spotify:track:74Hy0E0huf9VS853otOC0m;From The Sea;spotify:artist:3yW6jTzGjHUUkLvLkjLOVn;Eskimo Joe;spotify:album:0Q2I3pfKvD9w65qULwIxwW;From The Sea;spotify:artist:3yW6jTzGjHUUkLvLkjLOVn;Eskimo Joe;2004;https://i.scdn.co/image/ab67616d0000b2737e9073816e61ccb4dcb72421
spotify:track:1jJci4qxiYcOHhQR247rEU;Kids;spotify:artist:0SwO7SWeDHJijQ3XNS7xEE;MGMT;spotify:album:6mm1Skz3JE6AXneya9Nyiv;Oracular Spectacular;spotify:artist:0SwO7SWeDHJijQ3XNS7xEE;MGMT;2007-12-14;https://i.scdn.co/image/ab67616d0000b2738b32b139981e79f2ebe005eb
spotify:track:3zBhihYUHBmGd2bcQIobrF;(Sittin' On) the Dock of the Bay;spotify:artist:60df5JBRRPcnSpsIMxxwQm;Otis Redding;spotify:album:03HMOcANauhLD0WNrMkmLU;The Dock of the Bay (Mono);spotify:artist:60df5JBRRPcnSpsIMxxwQm;Otis Redding;1968;https://i.scdn.co/image/ab67616d0000b2730acddc8ccf8d14858fbeddf5
spotify:track:1c7MunM8WUiqhV56aDyBXs;Do You Want to Dance - 2008 Remaster;spotify:artist:13y0kncDD4J9wxCyfKr10W;Bette Midler;spotify:album:2aBNewGpx5XIAdSFKvEKGw;The Best Bette;spotify:artist:13y0kncDD4J9wxCyfKr10W;Bette Midler;2008-09-22;https://i.scdn.co/image/ab67616d0000b27315133de91124398b0b7489e9
spotify:track:2cICfavTHuXtjn7Vz0xMPz;Sometimes Love Just Ain't Enough;spotify:artist:2dgfCEMSVETFp29mRpiFpz, spotify:artist:5dbuFbrHa1SJlQhQX9OUJ2;Patty Smyth, Don Henley;spotify:album:0m1GeQ9X0dRcHknRxKIvUA;Patty Smyth's Greatest Hits Featuring Scandal;spotify:artist:2dgfCEMSVETFp29mRpiFpz;Patty Smyth;1982;https://i.scdn.co/image/ab67616d0000b273c013d1db667cc6169f9071a2
spotify:track:6iXQrhhgBisdfvS34EMTZ3;Mandy;spotify:artist:3alW3LYQS8K29z8C8NSLIX;Barry Manilow;spotify:album:0D6b0oLPjrrV4YA4bRSkks;Barry Manilow II;spotify:artist:3alW3LYQS8K29z8C8NSLIX;Barry Manilow;1974;https://i.scdn.co/image/ab67616d0000b2738d45df295851f8e7a8ebdf56
spotify:track:4HjwGX3pJKJTeOSDpT6GCo;What's New Pussycat?;spotify:artist:1T0wRBO0CK0vK8ouUMqEl5;Tom Jones;spotify:album:6mKja2qWIfJ0BiYjg0PDWq;What's New Pussycat;spotify:artist:1T0wRBO0CK0vK8ouUMqEl5;Tom Jones;1966-01-01;https://i.scdn.co/image/ab67616d0000b27340cce76a437e4a66d76f123c
spotify:track:4lDKORchTM8Rd0PFQFXTLX;Baby Baby;spotify:artist:26T6b8maqEVltcmE4kSDUl;Corona;spotify:album:6rrPmmb2lQd5pNRL6HKBZx;The Rhythm of the Night;spotify:artist:26T6b8maqEVltcmE4kSDUl;Corona;1994;https://i.scdn.co/image/ab67616d0000b273f94b2a29ccc364e8faedce10
spotify:track:24iNer6lkG8seq7vm2zDVl;Are You With Me - Radio Edit;spotify:artist:7f5Zgnp2spUuuzKplmRkt7;Lost Frequencies;spotify:album:51gRYg9ieaRQTaCbsYwCpl;Less Is More;spotify:artist:7f5Zgnp2spUuuzKplmRkt7;Lost Frequencies;2016-10-21;https://i.scdn.co/image/ab67616d0000b273713e2e100eb4aa4cb699f9fd
spotify:track:55Xmw4ktRJg9dY1LPZgX4x;Holiday;spotify:artist:5BvJzeQpmsdsFp4HGUYUEx;Vampire Weekend;spotify:album:0zeAijecFGZOS4OaRdPVz5;Contra;spotify:artist:5BvJzeQpmsdsFp4HGUYUEx;Vampire Weekend;2010-01-11;https://i.scdn.co/image/ab67616d0000b2732efbbd3b97ac33268266b805
spotify:track:4LHfbj11Teq1fK57UUAsCT;Bony Moronie;spotify:artist:7o0zXmlrHW4OT3AZCUHMaW;Hush;spotify:album:1J35cqfY6NGaHIfyLXMR3o;The Best of;spotify:artist:7o0zXmlrHW4OT3AZCUHMaW;Hush;1974;https://i.scdn.co/image/ab67616d0000b273737e26826392eda0b19729e7
spotify:track:2f5N826udWfjT9iomeaBJt;If You're Gone;spotify:artist:3Ngh2zDBRPEriyxQDAMKd1;Matchbox Twenty;spotify:album:2HqQR5SkxWX7uUWaxlLksn;Mad Season;spotify:artist:3Ngh2zDBRPEriyxQDAMKd1;Matchbox Twenty;2000-05-23;https://i.scdn.co/image/ab67616d0000b2733813e6d5d97334659fb1daed
spotify:track:5x6EGByCHCfGtVCwg1Z1PG;Shout Shout (Knock Yourself Out);spotify:artist:0b9n4vhaTCuL23DoRJ1XHj;Ernie Maresca;spotify:album:5VyKvzMRm4syftBZM3qB5T;Shout! Shout! (Knock Yourself Out);spotify:artist:0b9n4vhaTCuL23DoRJ1XHj;Ernie Maresca;1962;https://i.scdn.co/image/ab67616d0000b273ec3c8114dc2a1f98f1361e65
spotify:track:1bOJQnJsFW5LZOgGp4K2mb;If You Could Read My Mind;spotify:artist:1cK2Abwkni7m51wJCSGllN, spotify:artist:6uGKydhYXrVOEXM6QbVzyH, spotify:artist:5hgxMFtaWAhh6LDHdVBZLB;Ultra Naté, Amber, Jocelyn Enriquez;spotify:album:3a5kW3sm7yn7HTXc5lXvCW;If You Could Read My Mind;spotify:artist:1cK2Abwkni7m51wJCSGllN, spotify:artist:6uGKydhYXrVOEXM6QbVzyH, spotify:artist:5hgxMFtaWAhh6LDHdVBZLB;Ultra Naté, Amber, Jocelyn Enriquez;1998-07-16;https://i.scdn.co/image/ab67616d0000b2730cd60e9486d4a69ee9e56629
spotify:track:1VyvZr4jkMtHER7iBQsDIz;Green River;spotify:artist:3IYUhFvPQItj6xySrBmZkd;Creedence Clearwater Revival;spotify:album:1P7vH1YuqEcFndyDMwlgKT;Green River (40th Anniversary Edition);spotify:artist:3IYUhFvPQItj6xySrBmZkd;Creedence Clearwater Revival;1969-08-03;https://i.scdn.co/image/ab67616d0000b273fe82c2a8689fd60c7a0ae2e0
spotify:track:4LXcuph5vlGW0QtVvnch4k;65 Mustang;spotify:artist:7FgMLbnZVrEnir95O0YujA;Five For Fighting;spotify:album:0dTMD6aYILQr44dfBDDSaI;Two Lights;spotify:artist:7FgMLbnZVrEnir95O0YujA;Five For Fighting;2006-06-15;https://i.scdn.co/image/ab67616d0000b273993bb6bc3521abb0b6aedcfe
spotify:track:53yAFiPcO7NPpKsaMCQgQ9;Lips Of An Angel;spotify:artist:6BMhCQJYHxxKAeqYS1p5rY;Hinder;spotify:album:16k9BtslYWgs4H0opBExyJ;Extreme Behavior;spotify:artist:6BMhCQJYHxxKAeqYS1p5rY;Hinder;2005-01-01;https://i.scdn.co/image/ab67616d0000b273152aefe609e8efd5ca086c81
spotify:track:32OlwWuMpZ6b0aN2RZOeMS;Uptown Funk (feat. Bruno Mars);spotify:artist:3hv9jJF3adDNsBSIQDqcjp, spotify:artist:0du5cEVh5yTK9QJze8zA0C;Mark Ronson, Bruno Mars;spotify:album:3vLaOYCNCzngDf8QdBg2V1;Uptown Special;spotify:artist:3hv9jJF3adDNsBSIQDqcjp;Mark Ronson;2015-01-12;https://i.scdn.co/image/ab67616d0000b273e419ccba0baa8bd3f3d7abf2
spotify:track:01IvgQWyfz8bLjBie5o2Oq;UFO (Radio Edit);spotify:artist:6ieVhWXtOmK6DO6dmX7Eko;Sneaky Sound System;spotify:album:317pVYI9QzLakSjZM0E4aT;UFO;spotify:artist:6ieVhWXtOmK6DO6dmX7Eko;Sneaky Sound System;2007;https://i.scdn.co/image/ab67616d0000b273a75c0912b92c5e688e5c4584
spotify:track:7z8k6KAvjHX3RtkYNhIC9B;Magic;spotify:artist:6DCIj8jNaNpBz8e5oKFPtp;The Cars;spotify:album:5ycnwHGkzOlTuMOI3Zh4iO;Heartbeat City;spotify:artist:6DCIj8jNaNpBz8e5oKFPtp;The Cars;1984-03-13;https://i.scdn.co/image/ab67616d0000b273473881855ae3ceadb949a625
spotify:track:5fJJ2CZpXteg4wR7p9zLXL;Inside Out;spotify:artist:2tZDpI9XgBm5gltJVIssl4;Aleem;spotify:album:2zLJXmaV2KCIQx0TmPmRkR;Open Letters EP;spotify:artist:2tZDpI9XgBm5gltJVIssl4;Aleem;2016-11-11;https://i.scdn.co/image/ab67616d0000b27360b8114cde8f920df7906e18
spotify:track:1oLSje4Ot5qRUq8FqYeXOl;Don’t Feel Like Crying;spotify:artist:4TrraAsitQKl821DQY42cZ;Sigrid;spotify:album:6AOApdjFLkdHZwGWs0JLsB;Don't Feel Like Crying;spotify:artist:4TrraAsitQKl821DQY42cZ;Sigrid;2019-01-17;https://i.scdn.co/image/ab67616d0000b273209cc915af734d0bc907c113
spotify:track:2Bi0JWdxDMaKPanNofJSdL;I'm a Man;spotify:artist:2lxX1ivRYp26soIavdG9bX;The Yardbirds;spotify:album:0lYmtEuL0fLXPP4XKr5O8K;The Yardbirds Story - Pt. 3 - 1965/66 - Big Hits & America Calling;spotify:artist:2lxX1ivRYp26soIavdG9bX;The Yardbirds;2002-05-08;https://i.scdn.co/image/ab67616d0000b27395670c43925b9ce8a437c9b4
spotify:track:7vbMejkJ9yg3NA2w4QQs88;This Boys In Love;spotify:artist:1zTAQ6zkGz2L2i6lfR30EX;The Presets;spotify:album:5ramB76eNmvFlL1cJ8mw2s;Apocalypso;spotify:artist:1zTAQ6zkGz2L2i6lfR30EX;The Presets;2009-01-01;https://i.scdn.co/image/ab67616d0000b2733318282bfa1b2c5c7ed36274
spotify:track:6sPOmDulFtLzfX25zICNrC;Build Me Up Buttercup;spotify:artist:4GITZM5LCR2KcdlgEOrNLD;The Foundations;spotify:album:3j1kw5l2mEeKCUuXXwjhWp;The Foundations;spotify:artist:4GITZM5LCR2KcdlgEOrNLD;The Foundations;1968-01-01;https://i.scdn.co/image/ab67616d0000b273bbe4503b585d49c54174a4bf
spotify:track:015qd1I4v00JIoK7yOUgKC;Rush Rush;spotify:artist:4PpmBoqphQusNFsxuVKb6j;Paula Abdul;spotify:album:6gHhunUztPgpyBmzeie6MH;Spellbound;spotify:artist:4PpmBoqphQusNFsxuVKb6j;Paula Abdul;1991-01-01;https://i.scdn.co/image/ab67616d0000b2734cca3a496c860b0558a11e02
spotify:track:5l0RudD17f3y9vwhgr2obT;Own This Club;spotify:artist:7DQ3WCryhwdbFr2D5SaKZN;Marvin Priest;spotify:album:05t3EAQ9N6hbbo389uUdSe;Beats & Blips;spotify:artist:7DQ3WCryhwdbFr2D5SaKZN;Marvin Priest;2011-01-01;https://i.scdn.co/image/ab67616d0000b2735344a6b0eabc431deb2745bc
spotify:track:1ZL90IFD2bTK89QSTTN0zO;The Lovecats;spotify:artist:7bu3H8JO7d0UbMoVzbo70s;The Cure;spotify:album:1AWHLvPcuCsBwEur0J3mU0;Greatest Hits;spotify:artist:7bu3H8JO7d0UbMoVzbo70s;The Cure;2001-01-01;https://i.scdn.co/image/ab67616d0000b2736f7b4282cdf0a9904c86901d
spotify:track:7ffwRz8lZyDOE4Vj58Lo72;I Need to Know;spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6;Marc Anthony;spotify:album:2zG5uEJ1zY00uN6qXjPu5d;Marc Anthony;spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6;Marc Anthony;1999-09-28;https://i.scdn.co/image/ab67616d0000b273427f8620c555ad3da3f50629
spotify:track:4GBfMdLT6EFDNGjk03S78s;When I Need You;spotify:artist:04LIHk1SobiQwt2tlupoAV;Leo Sayer;spotify:album:1dwBwg4BjtCAoi1mxr26OG;Endless Flight;spotify:artist:04LIHk1SobiQwt2tlupoAV;Leo Sayer;1976;https://i.scdn.co/image/ab67616d0000b27384c525d23b8d3bcdbd83d686
spotify:track:75CyGwBMJ5mSgf79NQhTPF;Cinderella Rockefella;spotify:artist:5t4rRblBWXqobBiD5nkJ37;Anne & Johnny Hawker;spotify:album:2Wx4ffQWMAxD0DN8F5VFg7;Anne & Johnny Hawker;spotify:artist:5t4rRblBWXqobBiD5nkJ37;Anne & Johnny Hawker;1968;https://i.scdn.co/image/ab67616d0000b2736c09e4509aaa6759dc08474c
spotify:track:2SzCxX6M6vDwdEwnHDiTaY;Jesus to a Child;spotify:artist:19ra5tSw0tWufvUp8GotLo;George Michael;spotify:album:45evuVVrY9LzPez8geNEIF;Older;spotify:artist:19ra5tSw0tWufvUp8GotLo;George Michael;1996-05-13;https://i.scdn.co/image/ab67616d0000b273721aa94703c1a94c735aacd0
spotify:track:0vDSWxRlWN0LWsSQdGIPuE;Two Hearts - 2016 Remaster;spotify:artist:4lxfqrEsLX6N1N4OCSkILp;Phil Collins;spotify:album:7yZHLfxqiGPbSQLrVJljah;The Singles (Expanded);spotify:artist:4lxfqrEsLX6N1N4OCSkILp;Phil Collins;2016-10-14;https://i.scdn.co/image/ab67616d0000b2737422ea855ab95313c190855d
spotify:track:7tAXHZdp9UpcYrHn7MZqfo;Forever;spotify:artist:7bXgB6jMjp9ATFy66eO08Z;Chris Brown;spotify:album:74JkTYeuAlUUNuusDyAl3Q;Forever;spotify:artist:7bXgB6jMjp9ATFy66eO08Z;Chris Brown;2007-11-02;https://i.scdn.co/image/ab67616d0000b273eb2ed001725f6548feb2c37c
spotify:track:1sRwgaEIopRYXkN1ziooVu;Some Kind of Bliss - Radio Edit;spotify:artist:4RVnAU35WRWra6OZ3CbbMA;Kylie Minogue;spotify:album:4mlKMSVduuGMKcmqOL8dGW;Impossible Princess;spotify:artist:4RVnAU35WRWra6OZ3CbbMA;Kylie Minogue;1997-10-22;https://i.scdn.co/image/ab67616d0000b273de75ebe01922f7b904f44968
spotify:track:0AKBmfNLV4tlwIph8UadI0;Baby Boy;spotify:artist:0tTPYQGpkJ49RMbtCOQfDY;Big Brovaz;spotify:album:3FjVjhMF7tI5uOLwc0KhR8;Nu Flow;spotify:artist:0tTPYQGpkJ49RMbtCOQfDY;Big Brovaz;2003-01-18;https://i.scdn.co/image/ab67616d0000b273a1ca895687258d2b5fd6221d
spotify:track:6Ut5LWjfxHqaFtcaBpcvw9;Sweet Sweet Love - Radio Edit;spotify:artist:7EVPblaCtZJI6QBtJnqO7e;Russell Morris;spotify:album:7A1aa80x9ma2tsnZjmBlHA;Retrospective;spotify:artist:7EVPblaCtZJI6QBtJnqO7e;Russell Morris;1978-01-01;https://i.scdn.co/image/ab67616d0000b273160d30800da9b4f95b1ce2f0
spotify:track:3J0tOqhh6tQJJty0diKeW2;Shilo;spotify:artist:7mEIug7XUlQHikrFxjTWes;Neil Diamond;spotify:album:512ipXtdhwJF52NTT2yryo;The Bang Years 1966-1968 (The 23 Original Mono Recordings);spotify:artist:7mEIug7XUlQHikrFxjTWes;Neil Diamond;1968;https://i.scdn.co/image/ab67616d0000b27336d6a0e9046f5cf060aa51e8
spotify:track:7mjSHL2Eb0kAwiKbvNNyD9;Wild World;spotify:artist:08F3Y3SctIlsOEmKd6dnH8;Yusuf / Cat Stevens;spotify:album:44VxbAytHpVi3Rq8hRhild;Tea For The Tillerman (Remastered 2020);spotify:artist:08F3Y3SctIlsOEmKd6dnH8;Yusuf / Cat Stevens;1970-11-23;https://i.scdn.co/image/ab67616d0000b273e7248738c2f7ce3b5584b15d
spotify:track:7l9IqDtVWJurTvkQHq1BGh;she's all i wanna be;spotify:artist:45dkTj5sMRSjrmBSBeiHym;Tate McRae;spotify:album:5fhTetHew6Eph6HfQ9O5gJ;i used to think i could fly;spotify:artist:45dkTj5sMRSjrmBSBeiHym;Tate McRae;2022-05-27;https://i.scdn.co/image/ab67616d0000b273f7108342ef45a402af8206b2
spotify:track:748mdHapucXQri7IAO8yFK;Kiss Me More (feat. SZA);spotify:artist:5cj0lLjcoR7YOSnhnX0Po5, spotify:artist:7tYKF4w9nC0nq9CsPZTHyP;Doja Cat, SZA;spotify:album:1OnzqJTL9bwe4kvaLxRYxt;Kiss Me More (feat. SZA);spotify:artist:5cj0lLjcoR7YOSnhnX0Po5, spotify:artist:7tYKF4w9nC0nq9CsPZTHyP;Doja Cat, SZA;2021-04-09;https://i.scdn.co/image/ab67616d0000b2739f4af2c39b1e4a4eb45cd124
spotify:track:0HLWvLKQWpFdPhgk6ym58n;Who Says;spotify:artist:0hEurMDQu99nJRq8pTxO14;John Mayer;spotify:album:1V5vQRMWTNGmqwxY8jMVou;Battle Studies;spotify:artist:0hEurMDQu99nJRq8pTxO14;John Mayer;2009-11-13;https://i.scdn.co/image/ab67616d0000b2731e3dbe4453ed61633c472fbe
spotify:track:3oedBzag96zA0Tx1Kokwlj;"My Heart Will Go On - Love Theme from ""Titanic""";spotify:artist:4S9EykWXhStSc15wEx8QFK;Céline Dion;spotify:album:2utmprJOfjPVxqT6CV85wk;The All Time Greatest Movie Songs;spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;1991;https://i.scdn.co/image/ab67616d0000b2737f8de967fba4d3de8a612ef0
spotify:track:2slumedMZqyLOs6TItit1D;This One's For The Girls;spotify:artist:3whuHq0yGx60atvA2RCVRW;Olly Murs;spotify:album:7F8ClmjEtHilOk6MEAKuDT;Please Don't Let Me Go;spotify:artist:3whuHq0yGx60atvA2RCVRW;Olly Murs;2010-08-27;https://i.scdn.co/image/ab67616d0000b273ce7b9b2ca8ff1eeb065ed7ae
spotify:track:1Pg2yx1drvE8uJhMCnIpGN;Calendar Girl - Remastered;spotify:artist:5N6GwJzOcOY5kv8p0NjhYL;Neil Sedaka;spotify:album:4LEVq549JUbYQmzma1NzEl;The Very Best Of Neil Sedaka;spotify:artist:5N6GwJzOcOY5kv8p0NjhYL;Neil Sedaka;2001-08-06;https://i.scdn.co/image/ab67616d0000b273ac2be6ed6b32bfad5f140df5
spotify:track:1mqydO6xMtyTPa8yo1SdVr;Amie;spotify:artist:1MXwwmS2JpmsHZhdMeOL2s;Pure Prairie League;spotify:album:41AdLTdErVUwftvr1dUVAf;Greatest Hits;spotify:artist:1MXwwmS2JpmsHZhdMeOL2s;Pure Prairie League;1999-09-14;https://i.scdn.co/image/ab67616d0000b273db6261d8f2a721efb34c1c35
spotify:track:3gfC7gmHyxAuv2NjVMRMuU;Touch;spotify:artist:1BhWF9W2PngtPSyobKg0rP;Pia Mia;spotify:album:7mWYhIDjxb5SLLz3jE7YnX;Touch;spotify:artist:1BhWF9W2PngtPSyobKg0rP;Pia Mia;2015-10-30;https://i.scdn.co/image/ab67616d0000b273698b2da8d786ea7ec233c0fb
spotify:track:43G3McVkRa8V7oGQzfQuRr;Let's Go;spotify:artist:6DCIj8jNaNpBz8e5oKFPtp;The Cars;spotify:album:4UFgeduzEZegQE74xUwI6J;Candy-O;spotify:artist:6DCIj8jNaNpBz8e5oKFPtp;The Cars;1979;https://i.scdn.co/image/ab67616d0000b273975e4ea669bae6009a4996c5
spotify:track:1CS7Sd1u5tWkstBhpssyjP;Take Me to Church;spotify:artist:2FXC3k01G6Gw61bmprjgqS;Hozier;spotify:album:4Pv7m8D82A1Xun7xNCKZjJ;Hozier (Expanded Edition);spotify:artist:2FXC3k01G6Gw61bmprjgqS;Hozier;2014-09-19;https://i.scdn.co/image/ab67616d0000b2734ca68d59a4a29c856a4a39c2
spotify:track:2IqkGWpNk5Z6AotRLwHkEp;What You Got - What U Got;spotify:artist:6oBrKiwj82jUNB6DpeUq76;Abs Breen;spotify:album:0MnIIyrXuXQCRtdNurf8Zp;Abstract Theory;spotify:artist:2T3J7n1kgrAa4ujlAiFzcQ;ABS;2003-08-25;https://i.scdn.co/image/ab67616d0000b273cf81ecb7abeada1c5683dafb
spotify:track:4rDbp1vnvEhieiccprPMdI;Somebody To Love - Remastered 2011;spotify:artist:1dfeR4HaWDbWqFHLkxsg1d;Queen;spotify:album:4KZGe18wZJbXL6JLW4KyLc;A Day At The Races (Deluxe Edition 2011 Remaster);spotify:artist:1dfeR4HaWDbWqFHLkxsg1d;Queen;1976-12-10;https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190
